f, RPR, RBV, F_last, Recl_last
565.51,0.838196,1.41435,0.0520929,290069
565.468,0.83736,1.40669,0.0519004,292437
565.433,0.837253,1.40647,0.052053,287891
565.421,0.83761,1.41269,0.0518123,288437
565.401,0.837357,1.40976,0.0518963,287603
565.38,0.836795,1.40363,0.0520306,286844
565.37,0.836491,1.40149,0.0520134,284864
565.361,0.836273,1.39885,0.0520992,285357
565.355,0.836379,1.40043,0.0520525,285559
565.351,0.836381,1.40066,0.0520512,285372
565.346,0.83631,1.40038,0.0520731,284515
565.343,0.835957,1.39663,0.0521802,283943
565.341,0.836088,1.39824,0.0521152,284443
565.339,0.836089,1.39814,0.0521504,284125
565.337,0.836043,1.39708,0.0522409,283938
565.335,0.83599,1.39608,0.052308,283969
565.332,0.835995,1.39549,0.0523735,284245
565.33,0.835974,1.39482,0.0523981,284937
565.329,0.835867,1.3935,0.0524281,285383
565.327,0.835928,1.39434,0.0523931,285300
565.324,0.835924,1.39453,0.0523407,285744
565.322,0.836002,1.39564,0.05227,285887
565.321,0.836037,1.39619,0.0522547,285652
565.319,0.836019,1.39597,0.0522578,285713
565.317,0.83602,1.3958,0.0522837,285629
565.315,0.836092,1.39636,0.052308,285261
565.312,0.836162,1.39699,0.05232,284914
565.311,0.836258,1.3981,0.0523105,284447
565.309,0.836234,1.39785,0.052307,284681
565.307,0.836271,1.39831,0.05226,285028
565.306,0.83617,1.39711,0.0522691,285699
565.304,0.836116,1.39657,0.0522827,285686
565.303,0.836128,1.39676,0.0522863,285348
565.301,0.836052,1.39577,0.0522916,285846
565.3,0.835955,1.39479,0.05232,285837
565.299,0.835927,1.39467,0.0523362,285550
565.298,0.835911,1.39456,0.0523551,285246
565.298,0.835932,1.39476,0.0523656,285056
565.297,0.835897,1.39428,0.0523981,284921
565.297,0.835893,1.39418,0.0524196,284684
565.296,0.835901,1.39426,0.052419,284651
565.296,0.835908,1.39434,0.0524105,284708
565.296,0.83596,1.39489,0.0523877,284833
565.295,0.835988,1.3952,0.0523672,284985
565.295,0.836035,1.39569,0.052337,285237
565.295,0.83605,1.39582,0.0523347,285258
565.295,0.836071,1.39602,0.052332,285264
565.295,0.836082,1.3961,0.0523352,285228
565.295,0.836115,1.39643,0.0523346,285148
565.294,0.83613,1.39657,0.0523334,285132
565.294,0.836156,1.39684,0.0523279,285131
565.294,0.836153,1.39683,0.0523261,285124
565.294,0.83614,1.39669,0.052328,285167
565.294,0.836099,1.39626,0.0523365,285180
565.294,0.83606,1.39584,0.0523477,285168
565.293,0.836031,1.39554,0.0523586,285101
565.293,0.836023,1.39547,0.0523621,285095
565.293,0.83603,1.39555,0.0523583,285130
565.293,0.836048,1.39575,0.052352,285148
565.293,0.83606,1.39589,0.0523433,285245
565.293,0.836065,1.39593,0.0523416,285222
565.293,0.836055,1.39584,0.0523435,285218
565.293,0.836036,1.39563,0.0523511,285153
565.293,0.836033,1.39561,0.0523533,285120
565.293,0.836038,1.39565,0.052354,285098
565.293,0.836052,1.3958,0.0523513,285098
565.293,0.836067,1.39596,0.0523474,285122
565.293,0.836072,1.39601,0.0523461,285135
565.293,0.836079,1.39607,0.0523438,285158
565.292,0.836081,1.39608,0.0523433,285175
565.292,0.836079,1.39604,0.0523441,285180
565.292,0.836073,1.39597,0.0523462,285177
565.292,0.836064,1.39587,0.0523488,285171
565.292,0.836056,1.39579,0.0523506,285169
565.292,0.836052,1.39577,0.0523507,285174
565.292,0.836051,1.39577,0.0523503,285175
565.292,0.836051,1.39578,0.0523498,285170
565.292,0.83605,1.39578,0.0523499,285150
565.292,0.836052,1.3958,0.0523499,285132
565.292,0.836053,1.3958,0.0523502,285116
565.292,0.836055,1.39582,0.0523498,285118
565.292,0.836058,1.39585,0.0523489,285129
565.292,0.836059,1.39586,0.0523481,285143
565.292,0.836059,1.39586,0.0523477,285150
565.292,0.836058,1.39586,0.0523478,285148
565.292,0.836058,1.39585,0.052348,285143
565.292,0.836057,1.39585,0.0523484,285136
565.292,0.836057,1.39585,0.0523487,285130
565.292,0.836057,1.39585,0.0523488,285127
565.292,0.836057,1.39585,0.0523489,285126
565.292,0.836057,1.39584,0.0523489,285128
565.292,0.836056,1.39584,0.0523488,285133
565.292,0.836056,1.39583,0.0523488,285139
565.292,0.836056,1.39583,0.0523488,285144
565.292,0.836055,1.39582,0.0523489,285148
565.292,0.836056,1.39583,0.0523491,285148
565.292,0.836056,1.39583,0.0523492,285145
565.292,0.836057,1.39584,0.0523492,285140
565.292,0.836058,1.39585,0.052349,285136
565.292,0.836058,1.39586,0.0523487,285133
565.292,0.836058,1.39586,0.0523485,285133
565.292,0.836058,1.39586,0.0523484,285134
565.292,0.836058,1.39586,0.0523484,285136
565.292,0.836058,1.39585,0.0523484,285138
565.292,0.836058,1.39585,0.0523485,285139
565.292,0.836057,1.39585,0.0523485,285139
565.292,0.836057,1.39585,0.0523485,285139
565.292,0.836057,1.39585,0.0523485,285138
565.292,0.836057,1.39585,0.0523485,285138
565.292,0.836057,1.39585,0.0523485,285138
565.292,0.836057,1.39585,0.0523485,285138
565.292,0.836057,1.39585,0.0523485,285138
565.292,0.836057,1.39585,0.0523485,285138
565.292,0.836057,1.39585,0.0523485,285138
565.292,0.836057,1.39585,0.0523485,285138
565.292,0.836057,1.39585,0.0523485,285138
565.292,0.836057,1.39585,0.0523485,285138
565.292,0.836057,1.39585,0.0523485,285138
565.292,0.836057,1.39585,0.0523485,285138
565.292,0.836057,1.39585,0.0523485,285138
565.292,0.836057,1.39585,0.0523485,285138
565.292,0.836057,1.39585,0.0523485,285138
565.292,0.836057,1.39585,0.0523485,285138
565.272,0.836057,1.39585,0.0523485,285138
565.074,0.836057,1.39585,0.0523485,285138
563.204,0.836057,1.39585,0.0523485,285138
1161.11,0.825079,1.33784,0.0523614,286190
563.198,0.836014,1.39565,0.0523486,285141
563.188,0.836017,1.39551,0.0523482,285177
563.17,0.835981,1.39527,0.0523482,285232
563.136,0.835935,1.39481,0.0523476,285350
562.977,0.835476,1.39022,0.0523426,286534
562.661,0.834957,1.38549,0.0523369,287848
562.156,0.834223,1.37869,0.0523211,290063
