f, RPR, RBV, F_last, Recl_last
556.679,0.79981,1.39548,0.0691951,206861
556.607,0.799787,1.39614,0.0692267,206368
556.47,0.799774,1.39699,0.0692915,205517
556.205,0.799752,1.3987,0.0694211,203945
554.457,0.799537,1.41636,0.0707316,188877
553.638,0.799177,1.4425,0.0727163,168768
556.897,0.797973,1.44442,0.0733763,160595
553.5,0.798975,1.44282,0.0728273,167359
553.366,0.798835,1.44293,0.0729198,165923
553.195,0.798869,1.44745,0.0730432,164711
552.913,0.798749,1.44772,0.073168,163076
552.436,0.798673,1.45117,0.0734215,160588
551.708,0.79855,1.45541,0.0738762,156568
551.401,0.797946,1.45844,0.0746186,151020
550.878,0.797642,1.45858,0.0749356,148837
549.989,0.797075,1.45888,0.0754737,145223
550.406,0.796153,1.45664,0.0764118,140257
549.628,0.796702,1.45796,0.075853,143187
549.207,0.795453,1.44938,0.0761924,142607
548.461,0.794161,1.43825,0.0767339,142750
548.461,0.791809,1.41869,0.0776475,143005
